ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate,Year,Month,Month Name,Qtr,YearMonth,Day of Week,Day Name,FinancialMonth,FinancialQuarter,CalculatedSalesAmount,CalculatedProductionCost,Profit,ProductName,CustomerName,Region,Country
372,20121228,20130109,20130104,12132,1,100,7,SO51181,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,2443.35,1554.9479,888.4021,"Road-250 Red, 58",Kaitlyn J Henderson,France,France
310,20110130,20110211,20110206,12132,1,39,7,SO43924,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-30,2011-02-11,2011-02-06,2011,1,January,1,2011-Jan,1,Sunday,10,FQ4,3578.27,2171.2942,1406.9758,"Road-150 Red, 62",Kaitlyn J Henderson,France,France
347,20110116,20110128,20110123,11027,1,6,9,SO43775,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-16,2011-01-28,2011-01-23,2011,1,January,1,2011-Jan,1,Sunday,10,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 48",Jessie R Zhao,Australia,Australia
349,20110126,20110207,20110202,11028,1,6,9,SO43831,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-26,2011-02-07,2011-02-02,2011,1,January,1,2011-Jan,4,Wednesday,10,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 42",Jill  Jimenez,Australia,Australia
347,20110119,20110131,20110126,11029,1,6,9,SO43794,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-19,2011-01-31,2011-01-26,2011,1,January,1,2011-Jan,4,Wednesday,10,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 48",Jimmy L Moreno,Australia,Australia
344,20110205,20110217,20110212,11030,1,6,9,SO43956,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-05,2011-02-17,2011-02-12,2011,2,February,1,2011-Feb,7,Saturday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 38",Bethany G Yuan,Australia,Australia
347,20110201,20110213,20110208,11031,1,6,9,SO43933,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-01,2011-02-13,2011-02-08,2011,2,February,1,2011-Feb,3,Tuesday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 48",Theresa G Ramos,Australia,Australia
348,20110218,20110302,20110225,11032,1,6,9,SO44021,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-18,2011-03-02,2011-02-25,2011,2,February,1,2011-Feb,6,Friday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 38",Denise  Stone,Australia,Australia
348,20110215,20110227,20110222,11033,1,6,9,SO43998,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-15,2011-02-27,2011-02-22,2011,2,February,1,2011-Feb,3,Tuesday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 38",Jaime  Nath,Australia,Australia
346,20110201,20110213,20110208,11034,1,6,9,SO43934,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-01,2011-02-13,2011-02-08,2011,2,February,1,2011-Feb,3,Tuesday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 44",Ebony  Gonzalez,Australia,Australia
348,20110206,20110218,20110213,11035,1,6,9,SO43959,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-06,2011-02-18,2011-02-13,2011,2,February,1,2011-Feb,1,Sunday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 38",Wendy  Dominguez,Australia,Australia
351,20110207,20110219,20110214,11038,1,6,9,SO43965,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-07,2011-02-19,2011-02-14,2011,2,February,1,2011-Feb,2,Monday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Diana F Hernandez,Australia,Australia
355,20121230,20130111,20130106,11240,1,98,10,SO51205,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 42",Anne B Hernandez,United Kingdom,United Kingdom
477,20121230,20130111,20130106,11240,1,98,10,SO51205,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Anne B Hernandez,United Kingdom,United Kingdom
478,20121230,20130111,20130106,11240,1,98,10,SO51205,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Anne B Hernandez,United Kingdom,United Kingdom
222,20121230,20130111,20130106,11240,1,98,10,SO51205,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Blue",Anne B Hernandez,United Kingdom,United Kingdom
344,20110227,20110311,20110306,11240,1,98,10,SO44063,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-27,2011-03-11,2011-03-06,2011,2,February,1,2011-Feb,1,Sunday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 38",Anne B Hernandez,United Kingdom,United Kingdom
347,20110207,20110219,20110214,11039,1,6,9,SO43966,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-07,2011-02-19,2011-02-14,2011,2,February,1,2011-Feb,2,Monday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 48",Marc J Martin,Australia,Australia
477,20121231,20130112,20130107,11292,1,100,4,SO51230,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Seth  Phillips,Southwest,United States
478,20121231,20130112,20130107,11292,1,100,4,SO51230,4,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Seth  Phillips,Southwest,United States
359,20121231,20130112,20130107,11292,1,100,4,SO51230,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 38",Seth  Phillips,Southwest,United States
485,20121231,20130112,20130107,11292,1,100,4,SO51230,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Seth  Phillips,Southwest,United States
311,20110915,20110927,20110922,11292,1,100,4,SO45695,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-09-15,2011-09-27,2011-09-22,2011,9,September,3,2011-Sep,5,Thursday,6,FQ2,3578.27,2171.2942,1406.9758,"Road-150 Red, 44",Seth  Phillips,Southwest,United States
477,20121231,20130112,20130107,11061,1,6,9,SO51237,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Todd M Gao,Australia,Australia
478,20121231,20130112,20130107,11061,1,6,9,SO51237,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Todd M Gao,Australia,Australia
214,20121231,20130112,20130107,11061,1,6,9,SO51237,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Todd M Gao,Australia,Australia
357,20121231,20130112,20130107,11061,1,6,9,SO51237,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 46",Todd M Gao,Australia,Australia
348,20110313,20110325,20110320,11061,1,6,9,SO44190,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-03-13,2011-03-25,2011-03-20,2011,3,March,1,2011-Mar,1,Sunday,12,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 38",Todd M Gao,Australia,Australia
351,20110228,20110312,20110307,11044,1,6,9,SO44073,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-28,2011-03-12,2011-03-07,2011,2,February,1,2011-Feb,2,Monday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Adam L Flores,Australia,Australia
349,20110206,20110218,20110213,11046,1,6,9,SO43960,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-06,2011-02-18,2011-02-13,2011,2,February,1,2011-Feb,1,Sunday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 42",Christine  Yuan,Australia,Australia
345,20110203,20110215,20110210,11047,1,6,9,SO43948,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-03,2011-02-15,2011-02-10,2011,2,February,1,2011-Feb,5,Thursday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 42",Jaclyn D Lu,Australia,Australia
477,20121230,20130111,20130106,11338,1,100,8,SO51207,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Frank F Navarro,Germany,Germany
478,20121230,20130111,20130106,11338,1,100,8,SO51207,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Frank F Navarro,Germany,Germany
214,20121230,20130111,20130106,11338,1,100,8,SO51207,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Frank F Navarro,Germany,Germany
357,20121230,20130111,20130106,11338,1,100,8,SO51207,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,2319.99,1265.6195,1054.3705,"Mountain-200 Silver, 46",Frank F Navarro,Germany,Germany
349,20111011,20111023,20111018,11338,1,100,8,SO45890,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-10-11,2011-10-23,2011-10-18,2011,10,October,4,2011-Oct,3,Tuesday,7,FQ3,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 42",Frank F Navarro,Germany,Germany
351,20110210,20110222,20110217,11048,1,6,9,SO43980,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-10,2011-02-22,2011-02-17,2011,2,February,1,2011-Feb,5,Thursday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Jeremy  Powell,Australia,Australia
350,20110220,20110304,20110227,11050,1,6,9,SO44029,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-20,2011-03-04,2011-02-27,2011,2,February,1,2011-Feb,1,Sunday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 44",Alan  Zheng,Australia,Australia
477,20121229,20130110,20130105,12390,1,100,8,SO51191,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Denise L Martinez,Germany,Germany
478,20121229,20130110,20130105,12390,1,100,8,SO51191,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,9.99,3.7363,6.2537,Mountain Bottle Cage,Denise L Martinez,Germany,Germany
363,20121229,20130110,20130105,12390,1,100,8,SO51191,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Denise L Martinez,Germany,Germany
214,20121229,20130110,20130105,12390,1,100,8,SO51191,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Denise L Martinez,Germany,Germany
356,20120805,20120817,20120812,12390,1,100,8,SO49229,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,2012-08-05,2012-08-17,2012-08-12,2012,8,August,3,2012-Aug,1,Sunday,5,FQ2,2071.4196,1117.8559,953.5637,"Mountain-200 Silver, 46",Denise L Martinez,Germany,Germany
349,20110217,20110301,20110224,11052,1,6,9,SO44012,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-17,2011-03-01,2011-02-24,2011,2,February,1,2011-Feb,5,Thursday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 42",Heidi  Lopez,Australia,Australia
344,20110203,20110215,20110210,11054,1,6,9,SO43944,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-03,2011-02-15,2011-02-10,2011,2,February,1,2011-Feb,5,Thursday,11,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 38",Deanna  Munoz,Australia,Australia
351,20110131,20110212,20110207,11055,1,6,9,SO43926,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-31,2011-02-12,2011-02-07,2011,1,January,1,2011-Jan,2,Monday,10,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Gilbert  Raje,Australia,Australia
350,20110226,20110310,20110305,11056,1,6,9,SO44058,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-26,2011-03-10,2011-03-05,2011,2,February,1,2011-Feb,7,Saturday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 44",Michele L Nath,Australia,Australia
351,20110222,20110306,20110301,11057,1,6,9,SO44040,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-22,2011-03-06,2011-03-01,2011,2,February,1,2011-Feb,3,Tuesday,11,FQ4,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Carl J Andersen,Australia,Australia
477,20121228,20130109,20130104,16313,1,100,8,SO51180,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,4.99,1.8663,3.1237,Water Bottle - 30 oz.,Hailey P Russell,Germany,Germany
214,20121228,20130109,20130104,16313,1,100,8,SO51180,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Hailey P Russell,Germany,Germany
479,20121228,20130109,20130104,16313,1,100,8,SO51180,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,8.99,3.3623,5.6277,Road Bottle Cage,Hailey P Russell,Germany,Germany
374,20121228,20130109,20130104,16313,1,100,8,SO51180,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,2443.35,1554.9479,888.4021,"Road-250 Black, 44",Hailey P Russell,Germany,Germany
231,20121228,20130109,20130104,16313,1,100,8,SO51180,5,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,2012-12-28,2013-01-09,2013-01-04,2012,12,December,4,2012-Dec,6,Friday,9,FQ3,49.99,38.4923,11.4977,"Long-Sleeve Logo Jersey, M",Hailey P Russell,Germany,Germany
370,20120513,20120525,20120520,16313,1,100,8,SO48171,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,2012-05-13,2012-05-25,2012-05-20,2012,5,May,2,2012-May,1,Sunday,2,FQ1,2443.35,1518.7864,924.5636,"Road-250 Red, 52",Hailey P Russell,Germany,Germany
347,20110309,20110321,20110316,11058,1,6,9,SO44180,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-03-09,2011-03-21,2011-03-16,2011,3,March,1,2011-Mar,4,Wednesday,12,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 48",Marc  Diaz,Australia,Australia
345,20110319,20110331,20110326,11060,1,6,9,SO44220,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-03-19,2011-03-31,2011-03-26,2011,3,March,1,2011-Mar,7,Saturday,12,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 42",Jon L Zhou,Australia,Australia
345,20110417,20110429,20110424,11069,1,6,9,SO44416,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-04-17,2011-04-29,2011-04-24,2011,4,April,2,2011-Apr,1,Sunday,1,FQ1,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 42",Carolyn  Navarro,Australia,Australia
346,20110428,20110510,20110505,11070,1,6,9,SO44467,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-04-28,2011-05-10,2011-05-05,2011,4,April,2,2011-Apr,5,Thursday,1,FQ1,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 44",Willie T Raji,Australia,Australia
344,20110331,20110412,20110407,11072,1,6,9,SO44323,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-03-31,2011-04-12,2011-04-07,2011,3,March,1,2011-Mar,5,Thursday,12,FQ4,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 38",Casey  Luo,Australia,Australia
359,20121231,20130112,20130107,11106,1,6,9,SO51236,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 38",Jessie  Liu,Australia,Australia
346,20110518,20110530,20110525,11106,1,6,9,SO44679,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-05-18,2011-05-30,2011-05-25,2011,5,May,2,2011-May,4,Wednesday,2,FQ1,3399.99,1912.1544,1487.8356,"Mountain-100 Silver, 44",Jessie  Liu,Australia,Australia
351,20110428,20110510,20110505,11075,1,6,9,SO44468,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-04-28,2011-05-10,2011-05-05,2011,4,April,2,2011-Apr,5,Thursday,1,FQ1,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Felicia L Jimenez,Australia,Australia
485,20121230,20130111,20130106,13059,1,100,4,SO51209,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Keith  Deng,Southwest,United States
593,20121230,20130111,20130106,13059,1,100,4,SO51209,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,564.99,308.2179,256.7721,"Mountain-500 Silver, 44",Keith  Deng,Southwest,United States
217,20121230,20130111,20130106,13059,1,100,4,SO51209,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Keith  Deng,Southwest,United States
465,20121230,20130111,20130106,13059,1,100,4,SO51209,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,2012-12-30,2013-01-11,2013-01-06,2012,12,December,4,2012-Dec,1,Sunday,9,FQ3,24.49,9.1593,15.3307,"Half-Finger Gloves, M",Keith  Deng,Southwest,United States
370,20120101,20120113,20120108,13059,1,100,4,SO46704,1,1,1,2443.35,2443.35,0,0,1518.7864,1518.7864,2443.35,195.468,61.0838,,,2012-01-01,2012-01-13,2012-01-08,2012,1,January,1,2012-Jan,1,Sunday,10,FQ4,2443.35,1518.7864,924.5636,"Road-250 Red, 52",Keith  Deng,Southwest,United States
351,20110415,20110427,20110422,11077,1,6,9,SO44407,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-04-15,2011-04-27,2011-04-22,2011,4,April,2,2011-Apr,6,Friday,1,FQ1,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Leah  Ye,Australia,Australia
485,20121229,20130110,20130105,11089,1,100,4,SO51194,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,21.98,8.2205,13.7595,Fender Set - Mountain,Abigail M Price,Southwest,United States
363,20121229,20130110,20130105,11089,1,100,4,SO51194,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Abigail M Price,Southwest,United States
217,20121229,20130110,20130105,11089,1,100,4,SO51194,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Black",Abigail M Price,Southwest,United States
363,20121231,20130112,20130107,11257,1,100,4,SO51231,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Jacqueline  Powell,Southwest,United States
480,20121231,20130112,20130107,11257,1,100,4,SO51231,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,2.29,0.8565,1.4335,Patch Kit/8 Patches,Jacqueline  Powell,Southwest,United States
312,20110824,20110905,20110831,11257,1,100,4,SO45485,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-08-24,2011-09-05,2011-08-31,2011,8,August,3,2011-Aug,4,Wednesday,5,FQ2,3578.27,2171.2942,1406.9758,"Road-150 Red, 48",Jacqueline  Powell,Southwest,United States
351,20110410,20110422,20110417,11080,1,6,9,SO44379,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-04-10,2011-04-22,2011-04-17,2011,4,April,2,2011-Apr,1,Sunday,1,FQ1,3374.99,1898.0944,1476.8956,"Mountain-100 Black, 48",Damien  Chander,Australia,Australia
363,20121229,20130110,20130105,11241,1,100,7,SO51192,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,2294.99,1251.9813,1043.0087,"Mountain-200 Black, 46",Lisa  Cai,France,France
214,20121229,20130110,20130105,11241,1,100,7,SO51192,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,2012-12-29,2013-01-10,2013-01-05,2012,12,December,4,2012-Dec,7,Saturday,9,FQ3,34.99,13.0863,21.9037,"Sport-100 Helmet, Red",Lisa  Cai,France,France
360,20120910,20120922,20120917,11241,1,100,7,SO49675,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,,2012-09-10,2012-09-22,2012-09-17,2012,9,September,3,2012-Sep,2,Monday,6,FQ2,2049.0982,1105.81,943.2882,"Mountain-200 Black, 42",Lisa  Cai,France,France
571,20121231,20130112,20130107,11615,1,98,10,SO51232,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,2012-12-31,2013-01-12,2013-01-07,2012,12,December,4,2012-Dec,2,Monday,9,FQ3,742.35,461.4448,280.9052,"Touring-3000 Yellow, 58",Dwayne H Navarro,United Kingdom,United Kingdom
